update_index,anchor_update_index,od_along,od_lat,od_dyaw,gt_along,gt_lat,gt_dyaw,residual_along,residual_lat,residual_yaw,gt_anchor_gap,gt_cur_gap
913,907,0.1788063645555987,-0.02129057113069914,-0.223163586,0.17849815626579738,-0.01570180665679541,-0.16627552600000017,0.0003082082898013261,-0.005588764473903732,-0.056888059999999824,0.020000000000010232,0.020000000000010232
917,913,0.1175225791829848,-0.01315853836800656,-0.219048885,0.11768759358024201,-0.008202564988240478,-0.1534930379999997,-0.00016501439725721823,-0.004955973379766082,-0.06555584700000032,0.020000000000010232,0.020000000000010232
921,917,0.11343951246248576,-0.014374188281468157,-0.260697386,0.11120730934798846,-0.015703370544299232,-0.20684498800000006,0.0022322031144973026,0.0013291822628310745,-0.05385239799999991,0.020000000000010232,0.020000000000010232
924,921,0.08704526648043247,-0.00910218005735311,-0.20103897400000004,0.08350619929948111,-0.017926007866296598,-0.1834868970000001,0.003539067180951358,0.008823827808943488,-0.01755207699999994,0.020000000000010232,0.01999999999998181
929,924,0.14420439389667555,-0.017044977928591304,-0.230510439,0.14142355160765832,-0.03577190709964988,-0.235910552,0.0027808422890172324,0.018726929171058573,0.005400112999999985,0.01999999999998181,0.01999999999998181
934,929,0.142011913390338,-0.016061818417947904,-0.226604153,0.1432265690091788,-0.031170516475005912,-0.21415515199999996,-0.001214655618840793,0.015108698057058008,-0.012449001000000045,0.01999999999998181,0.01999999999998181
943,934,0.2610974871793742,-0.034298126752882734,-0.211732292,0.2627703658157716,-0.03728433238281542,-0.16953325799999996,-0.0016728786363974235,0.002986205629932688,-0.04219903400000003,0.01999999999998181,0.020000000000010232
952,943,0.26102226817195684,-0.007296059248415931,-0.040368041,0.2605881823167732,-0.005809437914530799,-0.026954361000000038,0.0004340858551836191,-0.0014866213338851318,-0.013413679999999963,0.020000000000010232,0.020000000000010232
963,952,0.2534172402023616,-0.010606313884289651,-0.09395753300000001,0.2530978995788514,-0.008971981902490767,-0.06486190200000011,0.0003193406235101892,-0.0016343319817988845,-0.0290956309999999,0.020000000000010232,0.020000000000010232
981,963,0.15715237258467066,-0.012271093067472144,-0.206145753,0.15699990795425442,-0.009762232524291259,-0.14373907799999996,0.00015246463041623803,-0.0025088605431808856,-0.06240667500000002,0.020000000000010232,0.020000000000010232
986,981,0.007976581112456946,-0.00014880261843165372,-0.204352779,0.00910515121268875,-0.00012114600029738531,-0.15502774499999994,-0.0011285701002318044,-2.7656618134268415e-05,-0.04932503400000007,0.020000000000010232,0.020000000000010232
992,986,0.005920256608536716,-0.0011829951957731443,-0.24695215200000004,0.0058100283979077415,-0.002024048529233153,-0.175852216,0.00011022821062897474,0.0008410533334600088,-0.07109993600000002,0.020000000000010232,0.020000000000010232
1009,992,0.0036163387891873164,-0.00013818930841137233,-0.20187413500000004,0.002164343236664177,-0.0034369034409963044,-0.15897989099999993,0.0014519955525231394,0.003298714132584932,-0.04289424400000011,0.020000000000010232,0.01999999999998181
1012,1009,0.0001773821179900112,-5.096862012821671e-06,-0.295128099,-0.002007566379228366,-0.005860541821851577,-0.264734872,0.002184948497218377,0.005855444959838755,-0.03039322699999997,0.01999999999998181,0.020000000000010232
1015,1012,-0.0,0.0,-0.296666667,-0.0022156246602383104,-0.018524863072020108,-0.3040781750000001,0.0022156246602383104,0.018524863072020108,0.007411508000000122,0.020000000000010232,0.01999999999998181
1018,1015,0.0052523437766193,-0.0009839916149533552,-0.297445951,0.008365299551803618,-0.01686744161293711,-0.261147793,-0.0031129557751843184,0.015883449997983756,-0.03629815799999997,0.01999999999998181,0.020000000000010232
1021,1018,0.0026656777769136788,-0.00038084386238660566,-0.28208744,0.004555251458675169,0.0011305963588225786,-0.20255864300000004,-0.00188957368176149,-0.0015114402212091844,-0.07952879699999998,0.020000000000010232,0.020000000000010232
1024,1021,7.474611004032962e-05,-1.0224733927767995e-06,-0.299503941,0.0007661635414978136,-0.00029303429036468766,-0.2226446179999999,-0.000691417431457484,0.00029201181697191086,-0.07685932300000009,0.020000000000010232,0.01999999999998181
1027,1024,0.0006005404652427008,-0.00010639211389045877,-0.281574725,0.0008972863097443324,-0.0006524156763217264,-0.19522615699999996,-0.00029674584450163155,0.0005460235624312677,-0.08634856800000007,0.01999999999998181,0.020000000000010232
1030,1027,0.0004207339003138752,-2.931341760481227e-05,-0.290756702,0.0005568082275021742,-0.0005608115043791153,-0.23796743200000003,-0.000136074327188299,0.0005314980867743031,-0.052789269999999944,0.020000000000010232,0.01999999999998181
1033,1030,0.0,0.0,-0.301818182,-0.002980745180838943,-0.010931185248442101,-0.2962584690000001,0.002980745180838943,0.010931185248442101,-0.005559712999999911,0.01999999999998181,0.020000000000010232
