t_rel,x,y,yaw,v_act,w_act,v_nav,w_nav,v_smoothed,v_cmdvel,v_wheel,cm_action,cm_polygon,scan_min,dwb_n,dwb_illegal,dwb_best_vx,dwb_best_total
59.2,-2.207,2.5023,2.4805,-0.0002,-0.048,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.552,819,77,0.0,38.0
59.3,-2.207,2.5023,2.4786,-0.0002,-0.0481,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.551,819,76,0.0,38.0
59.4,-2.207,2.5023,2.4776,-0.0001,-0.0482,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.55,819,73,0.0,38.0
59.5,-2.207,2.5023,2.4738,-0.0001,-0.0484,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.55,819,73,0.0,38.0
59.6,-2.207,2.5023,2.4699,-0.0001,-0.0486,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.549,819,72,0.0,38.0
59.7,-2.207,2.5023,2.4641,0.0,-0.0489,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.548,819,73,0.0,38.0
59.8,-2.207,2.5023,2.4592,0.0001,-0.0491,0.0,-0.1795,0.0,0.0,0.0,2,PolygonSlow,0.548,819,72,0.0,38.0
59.9,-2.207,2.5023,2.4552,0.0001,-0.0493,0.0,-0.1795,0.0,0.0,0.0,2,PolygonSlow,0.547,819,70,0.0,38.0
60.0,-2.207,2.5023,2.4503,0.0002,-0.0496,0.0,-0.1795,0.0,0.0,0.0,2,PolygonSlow,0.547,819,67,0.0,38.0
60.1,-2.207,2.5023,2.4453,0.0002,-0.0499,0.0,-0.1795,0.0,0.0,0.0,2,PolygonSlow,0.546,819,66,0.0,38.0
60.2,-2.2072,2.5023,2.4254,0.0003,-0.0396,0.0,-0.1795,0.0,0.0,0.0,2,PolygonSlow,0.545,819,66,0.0,38.0
60.3,-2.2072,2.5023,2.423,0.0004,-0.0397,0.0,-0.1795,0.0,0.0,0.0,2,PolygonSlow,0.545,819,68,0.0,38.0
60.4,-2.2072,2.5023,2.4222,0.0004,-0.0397,0.0,-0.1795,0.0,0.0,0.0,2,PolygonSlow,0.544,819,67,0.0,38.0
60.5,-2.2072,2.5023,2.4214,0.0004,-0.0397,0.0,-0.1795,0.0,0.0,0.0,2,PolygonSlow,0.544,819,67,0.0,38.0
60.6,-2.2072,2.5023,2.4206,0.0004,-0.0398,0.0,-0.1795,0.0,0.0,0.0,2,PolygonSlow,0.543,819,66,0.0,38.0
60.7,-2.2073,2.5023,2.4198,0.0004,-0.0398,0.0,-0.1795,0.0,0.0,0.0,2,PolygonSlow,0.542,819,64,0.0,38.0
60.8,-2.2073,2.5023,2.419,0.0004,-0.0398,0.0,-0.1795,0.0,0.0,0.0,2,PolygonSlow,0.542,819,63,0.0,38.0
60.9,-2.2073,2.5023,2.4166,0.0004,-0.0399,0.0,-0.1795,0.0,0.0,0.0,2,PolygonSlow,0.542,819,63,0.0,38.0
61.0,-2.2074,2.5023,2.4118,0.0004,-0.0401,0.0,-0.1795,0.0,0.0,0.0,2,PolygonSlow,0.541,819,62,0.0,38.0
61.1,-2.2075,2.5023,2.4045,0.0004,-0.0404,0.0,-0.1795,0.0,0.0,0.0,2,PolygonSlow,0.54,819,61,0.0,37.4
61.2,-2.2075,2.5023,2.4045,0.0004,-0.0404,0.0,-0.1795,0.0,0.0,0.0,2,PolygonSlow,0.54,819,61,0.0,37.4
61.3,-2.2076,2.5023,2.3964,0.0003,-0.0407,0.0,-0.1282,0.0,0.0,0.0,2,PolygonSlow,0.539,819,58,0.0,37.4
61.4,-2.2076,2.5023,2.3932,0.0003,-0.0409,0.0,-0.1282,0.0,0.0,0.0,2,PolygonSlow,0.539,819,58,0.0,37.4
61.5,-2.2077,2.5023,2.3783,0.0001,-0.0296,0.0,-0.1282,0.0,0.0,0.0,2,PolygonSlow,0.538,819,58,0.0,37.4
61.6,-2.2077,2.5023,2.3742,0.0001,-0.0297,0.0,-0.1282,0.0,0.0,0.0,2,PolygonSlow,0.538,819,56,0.0,37.4
61.7,-2.2078,2.5023,2.37,0.0001,-0.0299,0.0,-0.1282,0.0,0.0,0.0,2,PolygonSlow,0.537,819,56,0.0,37.4
61.8,-2.2078,2.5023,2.3682,0.0001,-0.0299,0.0,-0.1282,0.0,0.0,0.0,2,PolygonSlow,0.537,819,55,0.0,37.4
61.9,-2.2078,2.5023,2.3676,0.0001,-0.0299,0.0,-0.1282,0.0,0.0,0.0,2,PolygonSlow,0.536,819,56,0.0,37.4
62.0,-2.2078,2.5023,2.367,0.0001,-0.0299,0.0,-0.1282,0.0,0.0,0.0,2,PolygonSlow,0.536,819,56,0.0,37.4
62.1,-2.2078,2.5023,2.3664,0.0001,-0.03,0.0,-0.1282,0.0,0.0,0.0,2,PolygonSlow,0.536,819,56,0.0,37.4
62.2,-2.2078,2.5023,2.3658,0.0001,-0.03,0.0,-0.1282,0.0,0.0,0.0,2,PolygonSlow,0.535,819,54,0.0,37.4
62.3,-2.2078,2.5023,2.3652,0.0001,-0.03,0.0,-0.3846,0.0,0.0,0.0,2,PolygonSlow,0.535,819,53,0.0,37.2
62.4,-2.2078,2.5023,2.3628,0.0,-0.0301,0.0,-0.3846,0.0,0.0,0.0,2,PolygonSlow,0.535,819,53,0.0,37.2
62.5,-2.2078,2.5023,2.3574,0.0,-0.0302,0.0,-0.3333,0.0,0.0,0.0,2,PolygonSlow,0.532,819,49,0.0,37.2
62.6,-2.2078,2.5023,2.3544,0.0,-0.0302,0.0,-0.3333,0.0,0.0,0.0,2,PolygonSlow,0.531,819,45,0.0,37.2
62.7,-2.2078,2.5023,2.3468,0.0001,-0.0901,0.0,-0.3333,0.0,0.0,0.0,2,PolygonSlow,0.53,819,44,0.0,37.2
62.8,-2.2078,2.5024,2.3379,0.0003,-0.0834,0.0,-0.3333,0.0,0.0,0.0,2,PolygonSlow,0.529,819,42,0.0,37.2
62.9,-2.2078,2.5024,2.3318,0.0003,-0.0769,0.0,-0.3333,0.0,0.0,0.0,2,PolygonSlow,0.528,819,38,0.0,37.2
63.0,-2.2078,2.5024,2.3318,0.0003,-0.0769,0.0,-0.3333,0.0,0.0,0.0,2,PolygonSlow,0.528,819,38,0.0,37.2
63.1,-2.2078,2.5025,2.321,0.0005,-0.0761,0.0,-0.3333,0.0,0.0,0.0,2,PolygonSlow,0.527,819,38,0.0,37.2
63.2,-2.2078,2.5026,2.3074,0.0007,-0.0751,0.0,-0.2821,0.0,0.0,0.0,2,PolygonSlow,0.525,819,33,0.0,37.2
63.3,-2.2078,2.5026,2.3074,0.0007,-0.0751,0.0,-0.2821,0.0,0.0,0.0,2,PolygonSlow,0.525,819,33,0.0,37.2
63.4,-2.2078,2.503,2.2828,0.0005,-0.062,0.0,-0.2821,0.0,0.0,0.0,2,PolygonSlow,0.524,819,32,0.0,37.2
63.5,-2.2078,2.5031,2.2656,0.0003,-0.0609,0.0,-0.2821,0.0,0.0,0.0,2,PolygonSlow,0.523,819,32,0.0,37.2
63.6,-2.2078,2.5031,2.2644,0.0002,-0.0608,0.0,-0.2821,0.0,0.0,0.0,2,PolygonSlow,0.523,819,29,0.0,37.2
63.7,-2.2078,2.5031,2.2632,0.0002,-0.0608,0.0,-0.2821,0.0,0.0,0.0,2,PolygonSlow,0.522,819,28,0.0,37.2
63.8,-2.2078,2.5031,2.262,0.0002,-0.0607,0.0,-0.2821,0.0,0.0,0.0,2,PolygonSlow,0.521,819,27,0.0,37.2
63.9,-2.2078,2.5031,2.2607,0.0002,-0.0606,0.0,-0.2821,0.0,0.0,0.0,2,PolygonSlow,0.521,819,22,0.0,37.2
64.0,-2.2078,2.5031,2.2583,0.0002,-0.0604,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.52,819,21,0.0,36.0
64.1,-2.2078,2.5032,2.2282,0.0002,-0.0479,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.518,819,21,0.0,36.0
64.2,-2.2078,2.5032,2.2263,0.0002,-0.0478,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.518,819,31,0.0,36.0
64.3,-2.2078,2.5032,2.2253,0.0002,-0.0477,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.518,819,30,0.0,36.0
64.4,-2.2078,2.5033,2.2168,0.0003,-0.0473,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.517,819,29,0.0,36.0
64.5,-2.2078,2.5033,2.2158,0.0004,-0.0472,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.517,819,28,0.0,36.0
64.6,-2.2078,2.5033,2.2149,0.0004,-0.0472,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.516,819,28,0.0,36.0
64.7,-2.2078,2.5035,2.1999,0.0005,-0.0464,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.515,819,28,0.0,36.0
64.8,-2.2078,2.5035,2.199,0.0006,-0.0463,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.515,819,29,0.0,36.0
64.9,-2.2078,2.5035,2.1981,0.0006,-0.0463,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.514,819,27,0.0,36.0
65.0,-2.2078,2.5035,2.1971,0.0006,-0.0462,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.513,819,26,0.0,36.0
65.1,-2.2078,2.5037,2.1832,0.0001,-0.0484,0.0,0.0,0.0,0.0,0.0,2,PolygonSlow,0.512,819,26,0.0,36.0
65.2,-2.2077,2.5037,2.1822,-0.0,-0.0491,0.0,-0.1795,0.0,0.0,0.0,2,PolygonSlow,0.512,819,26,0.0,36.0
65.3,-2.2077,2.5037,2.1813,-0.0002,-0.0446,0.0,-0.1795,0.0,0.0,0.0,2,PolygonSlow,0.511,819,25,0.0,36.2
65.4,-2.2077,2.5037,2.1805,-0.0003,-0.0397,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.511,819,24,0.0,36.2
65.5,-2.2077,2.5037,2.1797,-0.0003,-0.0397,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.511,819,24,0.0,36.2
65.6,-2.2077,2.5037,2.1781,-0.0003,-0.0398,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.511,819,25,0.0,36.2
65.7,-2.2076,2.5037,2.1746,0.0001,0.0057,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.511,819,25,0.0,36.2
65.8,-2.2076,2.5037,2.175,0.0001,0.0057,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.511,819,25,0.0,36.2
65.9,-2.2076,2.5037,2.1751,0.0001,0.0057,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.511,819,25,0.0,36.2
66.0,-2.2077,2.5037,2.1768,0.0001,0.0057,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.511,819,25,0.0,36.2
66.1,-2.2077,2.5037,2.1768,0.0001,0.0057,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.511,819,25,0.0,36.2
66.2,-2.2077,2.5037,2.177,0.0001,0.0057,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.512,819,25,0.0,36.2
66.3,-2.2077,2.5037,2.1771,0.0001,0.0057,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.512,819,25,0.0,36.2
66.4,-2.2077,2.5037,2.1773,0.0001,0.0057,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.512,819,26,0.0,36.2
66.5,-2.2077,2.5037,2.1777,0.0001,0.0057,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.512,819,26,0.0,36.2
66.6,-2.2077,2.5037,2.1805,0.0,0.0057,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.512,819,26,0.0,36.2
66.7,-2.2077,2.5037,2.1808,0.0,0.0057,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.512,819,26,0.0,36.2
66.8,-2.2077,2.5037,2.1809,0.0,0.0057,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.512,819,26,0.0,36.2
66.9,-2.2077,2.5037,2.181,0.0,0.0057,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.512,819,26,0.0,36.2
67.0,-2.2077,2.5037,2.1811,0.0,0.0057,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.512,819,26,0.0,36.2
67.1,-2.2077,2.5037,2.1813,0.0,0.0057,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.512,819,26,0.0,36.2
67.2,-2.2077,2.5037,2.1813,0.0,0.0057,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.512,819,26,0.0,36.2
67.3,-2.2077,2.5037,2.1819,0.0,0.0057,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.512,819,26,0.0,36.2
67.4,-2.2078,2.5037,2.1851,0.0,0.0057,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.512,819,26,0.0,36.2
67.5,-2.2078,2.5037,2.1852,0.0,0.0057,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.512,819,26,0.0,36.2
67.6,-2.2078,2.5037,2.1858,0.0,0.0057,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.512,819,26,0.0,36.2
67.7,-2.2078,2.5037,2.1859,0.0,0.0057,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.512,819,26,0.0,36.2
67.8,-2.2078,2.5037,2.186,0.0,0.0057,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.513,819,26,0.0,36.2
67.9,-2.2078,2.5037,2.1879,0.0,0.0056,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.513,819,26,0.0,36.2
68.0,-2.2078,2.5037,2.188,0.0,0.0056,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.513,819,26,0.0,36.2
68.1,-2.2078,2.5037,2.1881,0.0,0.0056,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.513,819,26,0.0,36.2
68.2,-2.2078,2.5037,2.1882,0.0,0.0056,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.513,819,26,0.0,36.2
68.3,-2.2078,2.5037,2.1884,0.0,0.0056,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.513,819,26,0.0,36.2
68.4,-2.2078,2.5037,2.1885,0.0,0.0056,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.513,819,26,0.0,36.2
68.5,-2.2078,2.5037,2.1887,0.0,0.0056,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.513,819,26,0.0,36.2
68.6,-2.2079,2.5037,2.1902,0.0,0.0056,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.513,819,26,0.0,36.2
68.7,-2.2079,2.5037,2.1903,0.0,0.0056,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.513,819,26,0.0,36.2
68.8,-2.2079,2.5037,2.1904,0.0,0.0056,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.513,819,27,0.0,36.2
68.9,-2.2079,2.5037,2.1909,0.0,0.0056,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.513,819,27,0.0,36.2
69.0,-2.2079,2.5037,2.1916,0.0,0.0056,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.513,819,27,0.0,36.2
69.1,-2.2079,2.5037,2.1921,0.0,0.0056,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.513,819,27,0.0,36.2
69.2,-2.2079,2.5037,2.1926,0.0,0.0056,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.513,819,27,0.0,36.2
69.3,-2.2079,2.5037,2.1934,0.0,0.0056,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.514,819,27,0.0,36.2
69.4,-2.2079,2.5037,2.194,0.0,0.0056,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.514,819,27,0.0,36.2
69.5,-2.2079,2.5037,2.1944,0.0,0.0056,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.514,819,27,0.0,36.2
69.6,-2.2079,2.5037,2.1951,0.0,0.0056,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.514,819,27,0.0,36.2
69.7,-2.2079,2.5037,2.1956,0.0,0.0056,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.514,819,28,0.0,36.2
69.8,-2.2079,2.5037,2.1961,0.0,0.0056,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.514,819,28,0.0,36.2
69.9,-2.2079,2.5037,2.1968,0.0,0.0056,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.514,819,28,0.0,36.2
70.0,-2.2079,2.5037,2.1979,0.0,0.0056,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.514,819,28,0.0,36.2
70.1,-2.2079,2.5037,2.2001,-0.0001,0.0052,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.514,819,28,0.0,36.2
70.2,-2.2079,2.5037,2.2003,-0.0001,0.0052,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.514,819,28,0.0,36.2
70.3,-2.2079,2.5037,2.2003,-0.0001,0.0052,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.514,819,28,0.0,36.2
70.4,-2.2079,2.5037,2.2004,-0.0001,0.0052,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.514,819,28,0.0,36.2
70.5,-2.2079,2.5037,2.2022,-0.0001,0.0052,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.514,819,29,0.0,36.2
70.6,-2.2079,2.5037,2.2022,-0.0001,0.0052,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.514,819,29,0.0,36.2
70.7,-2.2079,2.5037,2.2023,-0.0001,0.0052,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.514,819,29,0.0,36.2
70.8,-2.2079,2.5037,2.2026,-0.0001,0.0052,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.515,819,29,0.0,36.2
70.9,-2.2079,2.5037,2.2027,-0.0001,0.0052,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.515,819,29,0.0,36.2
71.0,-2.2079,2.5037,2.2027,-0.0001,0.0052,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.515,819,29,0.0,36.2
71.1,-2.2079,2.5037,2.2029,-0.0001,0.0052,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.515,819,29,0.0,36.2
71.2,-2.2079,2.5037,2.2033,-0.0001,0.0052,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.515,819,29,0.0,36.2
71.3,-2.2079,2.5037,2.2043,-0.0001,0.0052,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.515,819,29,0.0,36.2
71.4,-2.2079,2.5037,2.2043,-0.0001,0.0052,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.515,819,29,0.0,36.2
71.5,-2.2079,2.5036,2.2055,-0.0001,0.0052,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.515,819,29,0.0,36.2
71.6,-2.2079,2.5036,2.2079,-0.0001,0.0052,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.515,819,29,0.0,36.2
71.7,-2.2079,2.5036,2.208,-0.0001,0.0052,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.515,819,29,0.0,36.2
71.8,-2.2079,2.5036,2.208,-0.0001,0.0052,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.515,819,29,0.0,36.2
71.9,-2.2079,2.5036,2.2094,-0.0,0.0052,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.515,819,29,0.0,36.2
72.0,-2.2079,2.5036,2.2096,-0.0,0.0052,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.515,819,29,0.0,36.2
72.1,-2.2079,2.5036,2.2105,-0.0,0.0052,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.516,819,29,0.0,36.2
72.2,-2.2079,2.5036,2.2105,-0.0,0.0052,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.516,819,29,0.0,36.2
72.3,-2.2079,2.5036,2.2107,-0.0,0.0052,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.516,819,28,0.0,36.2
72.4,-2.2079,2.5036,2.2108,-0.0,0.0052,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.516,819,28,0.0,36.2
72.5,-2.2079,2.5036,2.2109,-0.0,0.0052,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.516,819,28,0.0,36.2
72.6,-2.2079,2.5036,2.211,-0.0,0.0052,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.516,819,28,0.0,36.2
72.7,-2.2079,2.5036,2.2115,-0.0,0.0052,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.516,819,28,0.0,36.2
72.8,-2.2079,2.5036,2.212,-0.0,0.0052,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.516,819,28,0.0,36.2
72.9,-2.2079,2.5036,2.2123,-0.0,0.0052,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.516,819,28,0.0,36.2
73.0,-2.2079,2.5036,2.2129,-0.0,0.0052,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.516,819,28,0.0,36.2
73.1,-2.2079,2.5036,2.2133,-0.0,0.0052,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.516,819,28,0.0,36.2
73.2,-2.2079,2.5036,2.2137,-0.0,0.0052,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.516,819,28,0.0,36.2
73.3,-2.2079,2.5035,2.2143,-0.0,0.0052,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.516,819,29,0.0,36.2
73.4,-2.2079,2.5035,2.2149,-0.0,0.0052,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.516,819,29,0.0,36.2
73.5,-2.2079,2.5035,2.2154,-0.0,0.0052,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.516,819,29,0.0,36.2
73.6,-2.2079,2.5035,2.2166,-0.0,0.0052,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.517,819,29,0.0,36.2
73.7,-2.2079,2.5035,2.2184,-0.0,0.0053,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.517,819,29,0.0,36.2
73.8,-2.2079,2.5035,2.2187,-0.0,0.0053,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.517,819,29,0.0,36.2
73.9,-2.2079,2.5035,2.2199,-0.0,0.0053,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.517,819,30,0.0,36.2
74.0,-2.2079,2.5035,2.2204,-0.0,0.0053,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.517,819,30,0.0,36.2
74.1,-2.2079,2.5035,2.221,-0.0,0.0053,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.517,819,30,0.0,36.2
74.2,-2.2079,2.5035,2.221,-0.0,0.0053,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.517,819,30,0.0,36.2
74.3,-2.2079,2.5035,2.2212,-0.0,0.0053,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.517,819,400,0.0,36.2
74.4,-2.2079,2.5035,2.2211,0.0,-0.0053,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.517,819,400,0.0,37.6
74.5,-2.2079,2.5035,2.221,0.0,-0.0053,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.516,819,29,0.0,36.2
74.6,-2.2079,2.5035,2.2151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.516,819,29,0.0,36.2
74.7,-2.2079,2.5035,2.2151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.516,819,29,0.0,36.2
74.8,-2.2079,2.5035,2.2151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.516,819,29,0.0,36.2
74.9,-2.2079,2.5035,2.2151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.516,819,29,0.0,36.2
75.0,-2.2079,2.5035,2.2151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.516,819,29,0.0,36.2
75.1,-2.2079,2.5035,2.2151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.516,819,29,0.0,36.2
75.2,-2.2079,2.5035,2.2151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.516,819,29,0.0,36.2
75.3,-2.2079,2.5035,2.2151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.516,819,29,0.0,36.2
75.4,-2.2079,2.5035,2.2151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.516,819,29,0.0,36.2
75.5,-2.2079,2.5035,2.2151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.516,819,29,0.0,36.2
75.6,-2.2079,2.5035,2.2151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.516,819,29,0.0,36.2
75.7,-2.2079,2.5035,2.2151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.516,819,29,0.0,36.2
75.8,-2.2079,2.5035,2.2151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.516,819,29,0.0,36.2
75.9,-2.2079,2.5035,2.2151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.516,819,29,0.0,36.2
76.0,-2.2079,2.5035,2.2151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.516,819,29,0.0,36.2
76.1,-2.2079,2.5035,2.2151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.516,819,29,0.0,36.2
76.2,-2.2079,2.5035,2.2151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.516,819,29,0.0,36.2
76.3,-2.2079,2.5035,2.2151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.516,819,29,0.0,36.2
76.4,-2.2079,2.5035,2.2151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.516,819,29,0.0,36.2
76.5,-2.2079,2.5035,2.2151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.516,819,29,0.0,36.2
76.6,-2.2079,2.5035,2.2151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.516,819,29,0.0,36.2
76.7,-2.2079,2.5035,2.2151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.516,819,29,0.0,36.2
76.8,-2.2079,2.5035,2.2151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.516,819,29,0.0,36.2
76.9,-2.2079,2.5035,2.2151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.516,819,29,0.0,36.2
77.0,-2.2079,2.5035,2.2151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.516,819,29,0.0,36.2
77.1,-2.2079,2.5035,2.2151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.516,819,29,0.0,36.2
77.2,-2.2079,2.5035,2.2151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.516,819,29,0.0,36.2
77.3,-2.2079,2.5035,2.2151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.516,819,29,0.0,36.2
